x,y,word
-20.552639,-25.461586,allah
-12.609564,77.32603,allan
40.518684,-65.8013,parasites
-71.132935,19.209745,veracruz
25.930096,-68.06252,stabilised
34.467045,-4.0173516,touts
19.381796,70.26856,oprah
-23.898344,36.811474,humber
-4.8902984,25.236202,rodeo
-0.798151,73.704,mason
40.70109,8.493805,encourage
70.34699,-7.864076,adapt
-38.490482,46.085518,unitas
30.333338,66.53025,guitarists
-24.335705,26.867163,smithfield
72.70496,-39.274815,outburst
-8.918639,68.29402,abbott
-2.0721064,-41.135033,stamping
18.997757,0.3090409,anonymously
-31.550905,15.440189,telstra
-7.698202,-4.304806,strata
83.6146,5.71996,pumpkins
73.50278,27.89378,corrects
38.561405,14.540474,estimate
7.655309,3.4156213,gameplay
65.41661,-7.3397236,universally
4.6852045,-35.658566,chlorine
-6.8286796,-32.35683,jugs
15.3871155,42.603676,competes
-71.87658,36.843647,chiara
13.058727,-27.589472,flicker
-11.004028,-73.76519,ministries
70.7316,-29.566528,disturbed
15.295712,43.012463,competed
-28.719778,85.5685,inkster
48.80758,-65.57244,chronic
54.664055,-48.32251,unending
-32.19175,73.615685,juergen
-4.773084,-22.084116,ornamental
2.10151,-81.98569,reintroduced
-48.9418,24.740507,kashima
-15.306249,9.556767,kfc
-35.566402,13.705963,chevron
-67.174904,49.381683,dupuis
-39.216125,30.467142,bantamweight
-78.25437,14.6642685,antilles
51.298733,-65.42917,seizures
24.74546,32.50521,olds
5.0870686,-3.662485,renovated
19.4735,12.91427,service
0.09560208,51.679745,forrester
-5.2383633,18.700996,zinfandel
-10.5383005,86.78884,reuben
47.287792,7.6624627,needed
20.456137,34.530376,master
41.162903,45.899357,genesis
-35.687824,-20.537374,chieftains
23.16259,63.627605,berlioz
30.109749,-1.1272659,rewards
-8.535407,-26.129627,organically
-15.959761,-32.215122,tugs
12.371679,-24.014381,mutilated
53.31774,-8.657999,positively
-61.943333,-16.676016,ahmed
-23.25258,-15.305883,maglev
-19.545689,58.13043,bannister
-24.905495,56.242363,duckworth
-20.188845,-37.97574,awacs
-11.640447,-38.960876,handcuffs
