x,y,word
41.274685,-34.091774,énergie
-50.848656,42.072018,intérêt
59.74966,-58.589874,kilomètres
-16.354578,24.061602,régions
56.2805,52.578827,majorité
5.162729,13.192258,santé
-15.906058,27.586864,supérieur
40.890137,2.5343966,localité
36.880978,27.422457,arrière
-57.316902,62.998722,régime
-11.557391,22.249306,résultat
28.58511,-46.168198,apparaît
6.913968,-84.324875,liées
-66.03547,13.697095,problèmes
-18.236525,23.705708,célèbre
-2.115268,20.123037,mêmes
-60.51223,41.568577,géolocalisation
54.219444,-45.069057,désormais
-31.932306,-2.1173277,élève
72.119095,-61.302326,séries
7.9092937,45.55871,découvert
-26.22126,71.70556,étudiant
8.477349,-76.99136,théorie
-56.93059,82.4173,mémoire
72.52409,-25.711895,françaises
5.368098,85.7278,éducation
7.355461,-83.94316,considéré
-52.418808,69.979004,représentant
1.2279725,-0.81815875,forêt
-43.11688,-42.527905,éd
9.4994755,85.24784,collège
-41.528122,63.153366,féminin
41.350395,36.286255,européen
43.66274,-16.391237,utilisée
-12.689964,49.326675,lumière
-74.566734,16.884531,supérieure
38.7614,-32.66979,frères
6.1701865,46.869152,soviétique
41.23222,52.318172,moitié
18.655487,-82.23867,josé
49.911446,42.91403,réponse
-18.469273,8.737956,étienne
9.80911,-39.25532,représente
31.181362,50.005203,brésil
-18.307072,23.985147,opération
-31.729654,-47.345116,propriétaire
72.514725,19.244585,pyrénées
-9.557711,-91.8719,algérie
17.606262,41.269745,journée
2.0106165,72.60414,chargé
14.308207,60.448853,cathédrale
2.066064,-48.5773,endémique
-70.66886,-45.31425,néanmoins
6.982077,29.249123,sœur
38.33104,33.490623,opéra
14.531927,87.50066,reçu
-21.70116,-80.96497,joué
-46.33841,41.83395,derrière
28.218716,16.21073,découverte
-38.25931,-22.185001,poète
-57.14434,63.753914,lycée
6.754443,31.888393,proximité
-24.987385,-15.925413,intitulé
-40.318203,-60.584526,appelée
-5.830031,-16.064478,congrès
38.58743,-30.196207,frédéric
66.46411,-37.1977,légion
-46.011482,41.020588,dernières
-48.27193,-7.352105,cinquième
-74.643585,-23.107841,liberté
70.439384,12.228729,fête
-31.35977,-36.06496,rhône
30.610739,35.266968,précédente
-25.245707,-58.81738,aphélie
-25.45342,-57.047207,côtés
32.024105,-65.96157,frontière
-62.60766,21.40469,américains
-9.512828,-11.975172,indépendance
50.61736,57.726345,bâtiments
-16.269638,12.245304,entière
68.25971,-15.379825,résistance
62.723423,-30.46034,caractère
55.601467,41.981865,classé
-75.29438,-27.503773,excentricité
-44.04453,-41.495182,matière
-56.89158,30.43915,médecin
-43.65923,40.58144,écrire
44.889435,-27.113234,règles
6.0436134,56.416332,cimetière
-35.54587,77.25169,composée
55.142956,-10.49497,formé
55.07202,53.354427,éviter
47.691395,-72.0624,réserve
38.731686,0.9691009,défaite
18.268116,-76.144806,métrage
50.993717,52.16533,épreuve
-17.279488,26.63359,encyclopédie
-6.71744,49.86454,résumé
0.54162884,73.31872,tournée
35.246735,4.0873675,hôpital
31.48396,17.0311,propriété
-73.357834,-24.163963,gentilé
-18.676826,22.046356,astéroïdes
-58.67265,37.800972,nécessaire
57.415295,12.985198,règne
16.939444,-3.783678,suède
32.64603,48.715096,modèles
-17.032995,23.683588,téléfilm
3.4478242,-25.958458,débuts
29.353828,-0.1730768,méthode
5.339204,20.598276,crée
44.429916,-78.18638,dessinée
-4.198176,-3.2709763,étudiants
-35.29705,54.349045,abbé
48.11356,-46.622826,gérard
-61.195286,63.381424,expérience
-5.089445,20.074799,extérieur
-45.968273,24.04571,médecine
-0.29968682,7.347603,établissement
29.373102,-12.717183,régional
-25.47444,-15.850948,thème
-66.54944,42.27713,capacité
-28.679241,11.922994,littéraire
-40.279716,-12.765691,écoles
53.566902,-45.239017,arrêté
29.583242,39.172947,réalité
67.050446,-44.876503,étoile
16.14505,92.88931,réalise
52.393185,-51.534637,armées
41.33453,-1.4892473, »
-17.699078,24.989527,grèce
-5.5828214,-43.685566,décrit
72.239586,11.704075,écosse
-3.2492392,-16.983622,héros
9.529499,-75.793526,géographique
13.833786,-52.959835,aéroport
-52.874218,54.495926,autorité
20.925356,82.975975,édifice
66.97662,-24.27703,préfecture
